Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
9591.891875	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.787672e+26	8.434507e+25	4.44256e+25	3.991948e+25	1.185422e+26	7.588e+25	2.025232e+25	6.127634e+24	3.227501e+24	2.900133e+24	8.612037e+24	5.51265e+24	0.2721984	3.208332e+25	0	0	0	0	0	3.208332e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.608975e+26	0	2.608975e+26	1.1794e+26	0	1.1794e+26	6.313959e+25	0	6.313959e+25	2.3588e+26	0	2.3588e+26	7.028747e+25	0	7.028747e+25	2.251582e+26	0	2.251582e+26	2.9264e+23	1.128998e-09	0.001764013	5.804267e+10	7.632197e+09	1.242373e+11	2.005362e-06	8.596523e-12	5.695764e-18	0.4989652	0.5	0.09896149	1	40.70052	5.061316	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01566335	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	496.0311	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003100265	0.006233615	0	
9601.729712	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.790532e+26	8.436637e+25	4.443945e+25	3.992692e+25	1.187026e+26	7.598419e+25	2.027309e+25	6.129181e+24	3.228507e+24	2.900674e+24	8.623692e+24	5.520219e+24	0.2722929	3.211623e+25	0	0	0	0	0	3.211623e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.611651e+26	0	2.611651e+26	1.180609e+26	0	1.180609e+26	6.320435e+25	0	6.320435e+25	2.361219e+26	0	2.361219e+26	7.035955e+25	0	7.035955e+25	2.253891e+26	0	2.253891e+26	2.926096e+23	1.129108e-09	0.001764346	5.796486e+10	7.652825e+09	1.244778e+11	2.00671e-06	8.608088e-12	5.707262e-18	0.4989667	0.5	0.09902834	1	40.74226	5.066507	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01565767	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	496.54	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003103446	0.00624001	0	
9611.567549	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.793391e+26	8.438762e+25	4.445327e+25	3.993435e+25	1.188631e+26	7.608839e+25	2.029386e+25	6.130725e+24	3.229511e+24	2.901213e+24	8.63535e+24	5.527789e+24	0.2723872	3.214913e+25	0	0	0	0	0	3.214913e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.614327e+26	0	2.614327e+26	1.181819e+26	0	1.181819e+26	6.32691e+25	0	6.32691e+25	2.363638e+26	0	2.363638e+26	7.043164e+25	0	7.043164e+25	2.2562e+26	0	2.2562e+26	2.925793e+23	1.129218e-09	0.001764679	5.788724e+10	7.673485e+09	1.247186e+11	2.008058e-06	8.619657e-12	5.718771e-18	0.4989681	0.5	0.09909515	1	40.78401	5.071698	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01565197	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	497.0489	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003106627	0.006246406	0	
9621.405386	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.79625e+26	8.440882e+25	4.446706e+25	3.994176e+25	1.190235e+26	7.619261e+25	2.031464e+25	6.132265e+24	3.230513e+24	2.901752e+24	8.64701e+24	5.535361e+24	0.2724814	3.218204e+25	0	0	0	0	0	3.218204e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.617003e+26	0	2.617003e+26	1.183029e+26	0	1.183029e+26	6.333386e+25	0	6.333386e+25	2.366058e+26	0	2.366058e+26	7.050373e+25	0	7.050373e+25	2.258509e+26	0	2.258509e+26	2.925491e+23	1.129328e-09	0.001765011	5.78098e+10	7.694179e+09	1.249596e+11	2.009406e-06	8.631229e-12	5.730291e-18	0.4989696	0.5	0.09916194	1	40.82575	5.076889	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01564626	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	497.5553	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003109792	0.006252769	0	
9631.243223	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.799109e+26	8.442997e+25	4.448082e+25	3.994915e+25	1.191841e+26	7.629686e+25	2.033541e+25	6.133801e+24	3.231513e+24	2.902289e+24	8.658672e+24	5.542934e+24	0.2725755	3.221494e+25	0	0	0	0	0	3.221494e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.619679e+26	0	2.619679e+26	1.184238e+26	0	1.184238e+26	6.339862e+25	0	6.339862e+25	2.368477e+26	0	2.368477e+26	7.057582e+25	0	7.057582e+25	2.260819e+26	0	2.260819e+26	2.92519e+23	1.129437e-09	0.001765342	5.773255e+10	7.714905e+09	1.252008e+11	2.010752e-06	8.642804e-12	5.741822e-18	0.4989711	0.5	0.09922871	1	40.8675	5.08208	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01564054	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	498.0636	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003112969	0.006259157	0	
9641.08106	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.801968e+26	8.445107e+25	4.449455e+25	3.995652e+25	1.193446e+26	7.640112e+25	2.035618e+25	6.135334e+24	3.23251e+24	2.902824e+24	8.670336e+24	5.550509e+24	0.2726695	3.224785e+25	0	0	0	0	0	3.224785e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.622355e+26	0	2.622355e+26	1.185448e+26	0	1.185448e+26	6.346338e+25	0	6.346338e+25	2.370896e+26	0	2.370896e+26	7.064791e+25	0	7.064791e+25	2.263128e+26	0	2.263128e+26	2.92489e+23	1.129546e-09	0.001765672	5.765548e+10	7.735665e+09	1.254423e+11	2.012099e-06	8.654382e-12	5.753364e-18	0.4989726	0.5	0.09929544	1	40.90924	5.087272	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01563479	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	498.5724	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003116149	0.006265551	0	
9650.918897	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.804827e+26	8.447212e+25	4.450824e+25	3.996387e+25	1.195052e+26	7.65054e+25	2.037695e+25	6.136863e+24	3.233505e+24	2.903358e+24	8.682003e+24	5.558084e+24	0.2727633	3.228076e+25	0	0	0	0	0	3.228076e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625031e+26	0	2.625031e+26	1.186658e+26	0	1.186658e+26	6.352814e+25	0	6.352814e+25	2.373315e+26	0	2.373315e+26	7.072e+25	0	7.072e+25	2.265437e+26	0	2.265437e+26	2.92459e+23	1.129655e-09	0.001766001	5.75786e+10	7.756457e+09	1.256839e+11	2.013445e-06	8.665964e-12	5.764917e-18	0.498974	0.5	0.09936215	1	40.95098	5.092463	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01562904	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	499.0812	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003119329	0.006271946	0	
9660.756734	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.807686e+26	8.449311e+25	4.452191e+25	3.997121e+25	1.196658e+26	7.66097e+25	2.039772e+25	6.138389e+24	3.234497e+24	2.903891e+24	8.693671e+24	5.565662e+24	0.272857	3.231366e+25	0	0	0	0	0	3.231366e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.627707e+26	0	2.627707e+26	1.187867e+26	0	1.187867e+26	6.35929e+25	0	6.35929e+25	2.375735e+26	0	2.375735e+26	7.079209e+25	0	7.079209e+25	2.267747e+26	0	2.267747e+26	2.924291e+23	1.129763e-09	0.00176633	5.75019e+10	7.777282e+09	1.259257e+11	2.01479e-06	8.677549e-12	5.776481e-18	0.4989755	0.5	0.09942884	1	40.99273	5.097654	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01562326	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	499.5901	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.00312251	0.006278341	0	
9670.594571	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.810546e+26	8.451406e+25	4.453554e+25	3.997853e+25	1.198265e+26	7.671402e+25	2.041849e+25	6.13991e+24	3.235488e+24	2.904423e+24	8.705342e+24	5.573241e+24	0.2729506	3.234657e+25	0	0	0	0	0	3.234657e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.630382e+26	0	2.630382e+26	1.189077e+26	0	1.189077e+26	6.365766e+25	0	6.365766e+25	2.378154e+26	0	2.378154e+26	7.086418e+25	0	7.086418e+25	2.270056e+26	0	2.270056e+26	2.923993e+23	1.129872e-09	0.001766657	5.742538e+10	7.79814e+09	1.261677e+11	2.016135e-06	8.689137e-12	5.788056e-18	0.498977	0.5	0.0994955	1	41.03447	5.102845	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01561747	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	500.099	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003125691	0.006284737	0	
9680.432408	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.813405e+26	8.453496e+25	4.454914e+25	3.998582e+25	1.199872e+26	7.681835e+25	2.043926e+25	6.141429e+24	3.236476e+24	2.904953e+24	8.717016e+24	5.580821e+24	0.2730441	3.237947e+25	0	0	0	0	0	3.237947e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.633058e+26	0	2.633058e+26	1.190287e+26	0	1.190287e+26	6.372241e+25	0	6.372241e+25	2.380573e+26	0	2.380573e+26	7.093627e+25	0	7.093627e+25	2.272365e+26	0	2.272365e+26	2.923696e+23	1.12998e-09	0.001766984	5.734904e+10	7.819031e+09	1.264099e+11	2.017479e-06	8.700728e-12	5.799642e-18	0.4989784	0.5	0.09956213	1	41.07622	5.108036	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01561167	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	500.6079	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003128871	0.006291132	0	
9690.270245	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.816264e+26	8.455581e+25	4.45627e+25	3.99931e+25	1.201479e+26	7.692271e+25	2.046004e+25	6.142943e+24	3.237461e+24	2.905482e+24	8.728691e+24	5.588402e+24	0.2731374	3.241238e+25	0	0	0	0	0	3.241238e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.635734e+26	0	2.635734e+26	1.191496e+26	0	1.191496e+26	6.378717e+25	0	6.378717e+25	2.382992e+26	0	2.382992e+26	7.100836e+25	0	7.100836e+25	2.274675e+26	0	2.274675e+26	2.9234e+23	1.130087e-09	0.00176731	5.727289e+10	7.839955e+09	1.266523e+11	2.018823e-06	8.712323e-12	5.811239e-18	0.4989799	0.5	0.09962874	1	41.11796	5.113227	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01560585	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	501.1168	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003132052	0.006297527	0	
9700.108082	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.819123e+26	8.457661e+25	4.457624e+25	4.000037e+25	1.203086e+26	7.702709e+25	2.048081e+25	6.144454e+24	3.238445e+24	2.90601e+24	8.740369e+24	5.595985e+24	0.2732307	3.244529e+25	0	0	0	0	0	3.244529e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63841e+26	0	2.63841e+26	1.192706e+26	0	1.192706e+26	6.385193e+25	0	6.385193e+25	2.385412e+26	0	2.385412e+26	7.108045e+25	0	7.108045e+25	2.276984e+26	0	2.276984e+26	2.923104e+23	1.130195e-09	0.001767636	5.719691e+10	7.860912e+09	1.26895e+11	2.020166e-06	8.723921e-12	5.822846e-18	0.4989813	0.5	0.09969532	1	41.1597	5.118418	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01560002	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	501.6257	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003135233	0.006303923	0	
9709.945919	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.821982e+26	8.459736e+25	4.458975e+25	4.000761e+25	1.204694e+26	7.713148e+25	2.050158e+25	6.145962e+24	3.239426e+24	2.906536e+24	8.752049e+24	5.603569e+24	0.2733238	3.247819e+25	0	0	0	0	0	3.247819e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.641086e+26	0	2.641086e+26	1.193916e+26	0	1.193916e+26	6.391669e+25	0	6.391669e+25	2.387831e+26	0	2.387831e+26	7.115254e+25	0	7.115254e+25	2.279293e+26	0	2.279293e+26	2.922809e+23	1.130302e-09	0.00176796	5.712112e+10	7.881902e+09	1.271378e+11	2.021509e-06	8.735522e-12	5.834465e-18	0.4989828	0.5	0.09976187	1	41.20145	5.123609	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01559417	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	502.1346	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003138413	0.006310318	0	
9719.783756	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.824841e+26	8.461806e+25	4.460322e+25	4.001484e+25	1.206302e+26	7.723589e+25	2.052235e+25	6.147466e+24	3.240405e+24	2.907061e+24	8.763731e+24	5.611155e+24	0.2734168	3.25111e+25	0	0	0	0	0	3.25111e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.643762e+26	0	2.643762e+26	1.195125e+26	0	1.195125e+26	6.398145e+25	0	6.398145e+25	2.39025e+26	0	2.39025e+26	7.122463e+25	0	7.122463e+25	2.281603e+26	0	2.281603e+26	2.922515e+23	1.130409e-09	0.001768284	5.704551e+10	7.902925e+09	1.273808e+11	2.022851e-06	8.747126e-12	5.846094e-18	0.4989842	0.5	0.0998284	1	41.24319	5.1288	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0155883	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	502.6435	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003141594	0.006316713	0	
9729.621593	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.8277e+26	8.463871e+25	4.461666e+25	4.002205e+25	1.20791e+26	7.734033e+25	2.054312e+25	6.148966e+24	3.241382e+24	2.907585e+24	8.775415e+24	5.618742e+24	0.2735096	3.2544e+25	0	0	0	0	0	3.2544e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.646438e+26	0	2.646438e+26	1.196335e+26	0	1.196335e+26	6.404621e+25	0	6.404621e+25	2.39267e+26	0	2.39267e+26	7.129672e+25	0	7.129672e+25	2.283912e+26	0	2.283912e+26	2.922222e+23	1.130515e-09	0.001768607	5.697007e+10	7.923981e+09	1.276241e+11	2.024193e-06	8.758734e-12	5.857735e-18	0.4989857	0.5	0.0998949	1	41.28494	5.133991	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01558243	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	503.1524	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003144775	0.006323109	0	
9739.45943	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.83056e+26	8.465931e+25	4.463008e+25	4.002924e+25	1.209519e+26	7.744478e+25	2.056389e+25	6.150463e+24	3.242356e+24	2.908107e+24	8.787102e+24	5.62633e+24	0.2736024	3.257691e+25	0	0	0	0	0	3.257691e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.649113e+26	0	2.649113e+26	1.197544e+26	0	1.197544e+26	6.411097e+25	0	6.411097e+25	2.395089e+26	0	2.395089e+26	7.136881e+25	0	7.136881e+25	2.286221e+26	0	2.286221e+26	2.921929e+23	1.130622e-09	0.001768929	5.689481e+10	7.94507e+09	1.278675e+11	2.025534e-06	8.770344e-12	5.869387e-18	0.4989871	0.5	0.09996138	1	41.32668	5.139182	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01557653	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	503.6614	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003147956	0.006329504	0	
9749.297267	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.833419e+26	8.467987e+25	4.464346e+25	4.003641e+25	1.211128e+26	7.754925e+25	2.058467e+25	6.151956e+24	3.243328e+24	2.908628e+24	8.798791e+24	5.63392e+24	0.273695	3.260982e+25	0	0	0	0	0	3.260982e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.651789e+26	0	2.651789e+26	1.198754e+26	0	1.198754e+26	6.417572e+25	0	6.417572e+25	2.397508e+26	0	2.397508e+26	7.14409e+25	0	7.14409e+25	2.288531e+26	0	2.288531e+26	2.921638e+23	1.130728e-09	0.00176925	5.681974e+10	7.966192e+09	1.281111e+11	2.026875e-06	8.781958e-12	5.881049e-18	0.4989885	0.5	0.1000278	1	41.36843	5.144374	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01557062	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	504.1703	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003151136	0.006335899	0	
9759.135104	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.836278e+26	8.470037e+25	4.465681e+25	4.004356e+25	1.212737e+26	7.765373e+25	2.060544e+25	6.153446e+24	3.244298e+24	2.909148e+24	8.810482e+24	5.641511e+24	0.2737875	3.264272e+25	0	0	0	0	0	3.264272e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.654465e+26	0	2.654465e+26	1.199964e+26	0	1.199964e+26	6.424048e+25	0	6.424048e+25	2.399927e+26	0	2.399927e+26	7.151299e+25	0	7.151299e+25	2.29084e+26	0	2.29084e+26	2.921347e+23	1.130834e-09	0.001769571	5.674483e+10	7.987348e+09	1.28355e+11	2.028215e-06	8.793575e-12	5.892722e-18	0.49899	0.5	0.1000943	1	41.41017	5.149565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0155647	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	504.6792	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003154317	0.006342295	0	
9768.972941	1560	3.45e+19	0	0	100000	1.997	1.0022e-05	2.839137e+26	8.472083e+25	4.467013e+25	4.00507e+25	1.214346e+26	7.775824e+25	2.062621e+25	6.154932e+24	3.245265e+24	2.909666e+24	8.822175e+24	5.649103e+24	0.2738798	3.267563e+25	0	0	0	0	0	3.267563e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.657141e+26	0	2.657141e+26	1.201173e+26	0	1.201173e+26	6.430524e+25	0	6.430524e+25	2.402347e+26	0	2.402347e+26	7.158508e+25	0	7.158508e+25	2.293149e+26	0	2.293149e+26	2.921056e+23	1.130939e-09	0.001769891	5.667011e+10	8.008536e+09	1.28599e+11	2.029555e-06	8.805196e-12	5.904407e-18	0.4989914	0.5	0.1001607	1	41.45191	5.154756	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01555876	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.003	0	1.307528e-15	0	1.307528e-15	0	-414.7881	0	-414.7881	0	30195.13	77194.93	505.1881	8460.358	3607132	0.87256	0.2112436	5.997528	2.141323	1	2	0	0	0.003157498	0.00634869	0	
